stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate,Latitude,Longitude,x,y,Elevation,Slope,Aspect,Curvature,Northness,Eastness
10188000:UT:BOR,10188000,UT,BOR,Otter Creek Reservoir,UT,Piute,160300020204.0,6380.0,38.17006,-112.02215,,,,1914-10-01 00:00:00.0,2100-01-01,38.164,-112.04,360.0,301.0,1999.3323,0.49523926,81.32925,6990.2373,0.1496295,-0.7796509
675:CO:SNTL,675,CO,SNTL,Overland Res.,CO,Delta,140200040101.0,9893.0,39.09035,-107.63583,-8.0,,OVRC2,1988-10-01 00:00:00.0,2100-01-01,39.1,-107.648,482.0,275.0,3003.6284,0.38731384,50.9913,-4582.426,0.5617846,-0.66058975
10277400:CA:USGS,10277400,CA,USGS,Owens R bl Tinemaha Re nr Big Pine CA,UN,Inyo,180901030101.0,3880.0,37.05299,-118.22732,,,,1974-10-01 00:00:00.0,2100-01-01,37.048,-118.232,188.0,332.0,1239.6112,0.49746704,269.41916,11806.242,-0.0101368865,0.7853725
676:WY:SNTL,676,WY,SNTL,Owl Creek,MT,Hot Springs,100800070103.0,8975.0,43.65868,-109.00988,-8.0,,OLWW4,1979-10-01 00:00:00.0,2100-01-01,43.672,-109.016,444.0,148.0,2760.1929,1.6828003,108.54216,-3904.6816,-0.30788985,-0.7587578
6405:OR:COOP,6405,OR,COOP,Owyhee Dam,OR,Malheur,170501100702.0,2400.0,43.65,-117.25,,,OWYO3,1935-02-01 00:00:00.0,2100-01-01,43.636,-117.26,215.0,149.0,878.78925,0.23561096,320.58112,-373.2314,0.6577614,0.5657475
13183000:OR:USGS,13183000,OR,USGS,Owyhee R bl Owyhee Dam,ID,Malheur,170501100702.0,2344.0,43.65444,-117.25583,,,,1929-02-25 00:00:00.0,2100-01-01,43.672,-117.26,215.0,148.0,829.6763,1.4152145,295.15472,2877.1611,0.4019251,0.7356604
13174500:NV:USGS,13174500,NV,USGS,Owyhee R nr Gold Ck,ID,Elko,170501040201.0,6119.0,41.68879,-115.84481,,,,1916-04-01 00:00:00.0,2100-01-01,41.692,-115.856,254.0,203.0,1932.0437,0.43954468,116.2517,1655.3258,-0.41644502,-0.7310774
13181000:OR:USGS,13181000,OR,USGS,Owyhee R nr Rome,ID,Malheur,170501070705.0,3344.0,42.86639,-117.64917,,,,1949-10-01 00:00:00.0,2100-01-01,42.88,-117.656,204.0,170.0,1085.9419,0.64826965,223.22621,1570.1382,-0.6297001,0.6005063
677:ID:SNTL,677,ID,SNTL,Oxford Spring,ID,Oneida,160102040206.0,6740.0,42.26015,-112.12515,-8.0,,OXSI1,1979-10-01 00:00:00.0,2100-01-01,42.268,-112.112,358.0,187.0,2474.8743,0.2828827,165.12445,-12106.464,-0.7683571,-0.2512937
13011500:WY:USGS,13011500,WY,USGS,Pacific Ck at Moran,ID,Teton,170401010304.0,6720.0,43.85028,-110.51778,,,,1917-01-01 00:00:00.0,2100-01-01,43.852,-110.528,402.0,143.0,2057.5164,14.3003845,40.641518,4687.821,0.64910907,-0.57730556
PFV:CA:SNOW,PFV,CA,SNOW,Pacific Valley,UN,Alpine,180400120102.0,7500.0,38.517,-119.9,,,,1930-04-01 00:00:00.0,2100-01-01,38.524,-119.888,142.0,291.0,2667.848,0.41951752,330.3577,-3992.808,0.71549577,0.4593051
11F18:ID:SNOW,11F18,ID,SNOW,Packsaddle Spring,ID,Teton,170402040404.0,8193.0,43.72402,-111.35696,,,PKSI1,1981-01-01 00:00:00.0,2100-01-01,43.708,-111.356,379.0,147.0,2530.0376,1.9308548,123.89756,-6964.946,-0.5087433,-0.6927891
06411000:SD:BOR,06411000,SD,BOR,Pactola,MT,Pennington,101201100110.0,4580.0,44.07245,-103.48954,,,,1956-10-01 00:00:00.0,2100-01-01,44.068,-103.472,598.0,137.0,1484.9094,0.49510956,59.804497,-28.111452,0.4660065,-0.7127457
6427:SD:COOP,6427,SD,COOP,Pactola Dam,MT,Pennington,101201100110.0,4720.0,44.06666,-103.48333,,,RAPS2,1951-01-01 00:00:00.0,2100-01-01,44.068,-103.472,598.0,137.0,1484.9094,0.49510956,59.804497,-28.111452,0.4660065,-0.7127457
06411500:SD:USGS,06411500,SD,USGS,Pactola Reservoir Inflow,MT,Pennington,101201100201.0,4406.0,44.07665,-103.48213,,,,1929-05-01 00:00:00.0,2100-01-01,44.068,-103.472,598.0,137.0,1484.9094,0.49510956,59.804497,-28.111452,0.4660065,-0.7127457
6180:AZ:COOP,6180,AZ,COOP,Page,UN,Coconino,140700061008.0,4270.0,36.93333,-111.45,,,PAGA3,1957-10-29 00:00:00.0,2100-01-01,36.94,-111.464,376.0,335.0,1258.6685,0.45968628,340.37988,2091.1858,0.75550896,0.32395303
6258:CO:COOP,6258,CO,COOP,Pagosa Springs,UN,Archuleta,140801010405.0,7110.0,37.26666,-107.01666,,,,1906-12-01 00:00:00.0,2100-01-01,37.264,-107.0,500.0,326.0,2192.4614,0.769989,272.73132,4110.3066,0.0476162,0.78482985
12342000:MT:BOR,12342000,MT,BOR,Painted Rocks Lake,MT,Ravalli,170102050108.0,4726.0,45.7173,-114.28058,,,,1940-06-01 00:00:00.0,2100-01-01,45.724,-114.272,298.0,91.0,1647.0846,0.2261734,275.28934,3133.785,0.09192528,0.7832646
13032450:ID:BOR,13032450,ID,BOR,Palisades Reservoir,ID,Bonneville,170401040403.0,5620.0,43.33192,-111.20227,,,,1955-10-01 00:00:00.0,2100-01-01,43.348,-111.212,383.0,157.0,1731.0055,0.95752716,343.9558,6829.447,0.7655384,0.2696473
784:CA:SNTL,784,CA,SNTL,Palisades Tahoe,UT,Placer,160501020202.0,8013.0,39.18986,-120.26576,-8.0,,SQWC1,1979-10-01 00:00:00.0,2100-01-01,39.172,-120.248,132.0,273.0,2265.7314,0.2885971,20.569384,-3211.9263,0.7524842,-0.33786935
20K19:CA:SNOW,20K19,CA,SNOW,Palisades Tahoe #2,UT,Placer,160501020202.0,7694.0,39.18118,-120.2503,,,SQVC1,1954-03-01 00:00:00.0,2100-01-01,39.172,-120.248,132.0,273.0,2265.7314,0.2885971,20.569384,-3211.9263,0.7524842,-0.33786935
6295:WA:COOP,6295,WA,COOP,Palmer 3 SE,OR,King,171100130204.0,920.0,47.3,-121.85,,,PALW1,1925-03-01 00:00:00.0,2100-01-01,47.308,-121.868,87.0,47.0,666.9133,0.3252182,342.27365,-3466.09,0.7610865,0.2955536
05N13:NM:SNOW,05N13,NM,SNOW,Palo,CO,Taos,130201010601.0,9300.0,36.40868,-105.3304,,,TACN5,1972-02-01 00:00:00.0,2100-01-01,36.4,-105.344,546.0,350.0,2871.7776,0.447052,16.72251,2725.0825,0.7637995,-0.28016853
1170:NM:SNTL,1170,NM,SNTL,Palo,CO,Taos,130201010601.0,9343.0,36.40869,-105.33038,-8.0,,TACN5,2010-08-09 00:00:00.0,2100-01-01,36.4,-105.344,546.0,350.0,2871.7776,0.447052,16.72251,2725.0825,0.7637995,-0.28016853
13351000:WA:USGS,13351000,WA,USGS,Palouse R at Hooper,OR,Whitman,170601080803.0,1041.0,46.75,-118.13333,,,,1897-10-01 00:00:00.0,2100-01-01,46.768,-118.124,191.0,62.0,394.45828,1.3245773,309.1218,571.3742,0.5628815,0.65981364
13345000:ID:USGS,13345000,ID,USGS,"Palouse River Near Potlatch, ID",ID,Latah,170601080301.0,2455.0,46.9,-116.95,,,,1914-10-24 00:00:00.0,2100-01-01,46.912,-116.936,224.0,58.0,839.57947,0.8729553,5.8232856,1045.8453,0.78281134,-0.10111461
05P02:NM:SNOW,05P02,NM,SNOW,PanchueLa,CO,San Miguel,130600010201.0,8400.0,35.83333,-105.66667,,,PANN5,1937-03-01 00:00:00.0,2100-01-01,35.824,-105.668,537.0,366.0,2697.355,0.46253967,128.84944,7702.1377,-0.56023437,-0.6616779
2157:UT:SCAN,2157,UT,SCAN,Panguitch,GC,Garfield,160300010502.0,6534.0,37.86975,-112.43437,-7.0,40637.0,PNGU1,2010-01-25 00:00:00.0,2100-01-01,37.876000000000005,-112.436,349.0,309.0,2011.4219,3.613182,33.686146,5281.929,0.694003,-0.5064011
10UTPANG:UT:BOR,10UTPANG,UT,BOR,Panguitch Lake,UT,Garfield,160300010402.0,8208.0,37.72436,-112.6279,,,,1981-03-01 00:00:00.0,2100-01-01,37.732,-112.616,344.0,313.0,2597.2585,0.8902893,263.30817,707.9209,-0.11600591,0.78198016
1148:UT:SNTL,1148,UT,SNTL,Panguitch Lake RS,UT,Garfield,160300010402.0,8350.0,37.70463,-112.65037,-8.0,,PGLU1,2014-10-01 00:00:00.0,2100-01-01,37.696,-112.652,343.0,314.0,2644.4111,0.7003479,98.601395,2415.9434,-0.14845897,-0.77974284
PTM:CA:SNOW,PTM,CA,SNOW,Panther Meadow,UN,Tulare,180300070402.0,8600.0,36.588,-118.717,,,,1925-03-01 00:00:00.0,2100-01-01,36.58,-118.7,175.0,345.0,1978.8026,0.08799744,193.25972,7553.9204,-0.7718891,0.22546564
09009100:CO:BOR,09009100,CO,BOR,Paonia Reservoir,CO,Gunnison,140200040401.0,6460.0,38.94219,-107.35163,,,,1961-09-01 00:00:00.0,2100-01-01,38.956,-107.36,490.0,279.0,2122.5095,0.43899536,355.964,12749.238,0.7841566,0.07026764
679:WA:SNTL,679,WA,SNTL,Paradise,OR,Pierce,171100150104.0,5130.0,46.78265,-121.74765,-8.0,,AFSW1,1979-10-01 00:00:00.0,2100-01-01,46.768,-121.76,90.0,62.0,1559.6804,0.234581,190.12659,2663.3079,-0.777548,0.17404467
PDS:CA:MSNT,PDS,CA,MSNT,Paradise Meadow,GC,Tuolumne,180400090503.0,7650.0,38.047,-119.67,,,,1980-11-01 00:00:00.0,2100-01-01,38.056,-119.672,148.0,304.0,2585.3608,0.7209625,164.76828,-3394.2651,-0.7675217,-0.25691724
PDS:CA:SNOW,PDS,CA,SNOW,Paradise Meadow,UN,Tuolumne,180400090503.0,7650.0,38.047,-119.67,,,,1946-02-01 00:00:00.0,2100-01-01,38.056,-119.672,148.0,304.0,2585.3608,0.7209625,164.76828,-3394.2651,-0.7675217,-0.25691724
11320000:CA:USGS,11320000,CA,USGS,"Pardee Reservoir Near Valley Springs, CA",OR,Calaveras,180400120803.0,458.0,38.25,-120.85,,,,2004-01-01 00:00:00.0,2100-01-01,38.236,-120.86,115.0,299.0,236.09741,0.6966858,286.61337,631.1749,0.27848244,0.76408446
1132000N:CA:USGS,1132000N,CA,USGS,"Pardee Reservoir Near Valley Springs, CA",UN,Calaveras,180400120803.0,458.0,38.25,-120.85,,,,2004-01-01 00:00:00.0,2100-01-01,38.236,-120.86,115.0,299.0,236.09741,0.6966858,286.61337,631.1749,0.27848244,0.76408446
06L02:CO:SNOW,06L02,CO,SNOW,Park Cone,CO,Gunnison,140200010107.0,9600.0,38.81667,-106.58333,,,PKCC2,1936-02-01 00:00:00.0,2100-01-01,38.812,-106.568,512.0,283.0,3096.6125,0.72288513,28.89469,5965.8228,0.7191185,-0.45011854
680:CO:SNTL,680,CO,SNTL,Park Cone,CO,Gunnison,140200010107.0,9621.0,38.81982,-106.58962,-8.0,,PKCC2,1979-10-01 00:00:00.0,2100-01-01,38.812,-106.604,511.0,283.0,3292.6726,0.1887207,346.21918,3407.9668,0.7707961,0.23385023
681:WA:SNTL,681,WA,SNTL,Park Creek Ridge,OR,Chelan,170200090106.0,4600.0,48.44488,-120.91551,-8.0,,PCRW1,1978-10-01 00:00:00.0,2100-01-01,48.46,-120.932,113.0,15.0,1217.2915,0.13219452,202.19707,3477.18,-0.74693626,0.36121735
22G05:OR:SNOW,22G05,OR,SNOW,Park H.q. Rev,OR,Klamath,180102030101.0,6570.0,42.89988,-122.13642,,,PKZO3,1943-03-01 00:00:00.0,2100-01-01,42.916,-122.12,80.0,169.0,2241.6843,2.088684,297.93323,-5088.0806,0.4380842,0.7236207
682:CO:SNTL,682,CO,SNTL,Park Reservoir,CO,Delta,140200050111.0,9987.0,39.04433,-107.87951,-8.0,,PRVC2,1978-10-01 00:00:00.0,2100-01-01,39.028,-107.864,476.0,277.0,2719.0635,0.23271179,175.32896,-3405.134,-0.7837348,-0.08125534
2153:UT:SCAN,2153,UT,SCAN,Park Valley,GC,Box Elder,160203081407.0,5098.0,41.77318,-113.28596,-7.0,43922.0,PVLU1,2010-01-14 00:00:00.0,2100-01-01,41.764,-113.3,325.0,201.0,1501.6373,0.99061584,173.16254,2032.5757,-0.7818295,-0.11849527
06J02:CO:SNOW,06J02,CO,SNOW,Park View,CO,Jackson,101800010402.0,9160.0,40.36667,-106.1,,,PKVC2,1936-02-01 00:00:00.0,2100-01-01,40.36,-106.1,525.0,240.0,2917.7053,0.5883026,66.611496,181.08008,0.3778861,-0.7425814
683:WY:SNTL,683,WY,SNTL,Parker Peak,MT,Park,100700010502.0,9400.0,44.73396,-109.91484,-8.0,,PRKW4,1979-10-01 00:00:00.0,2100-01-01,44.716,-109.916,419.0,119.0,2632.4685,0.25814056,256.55496,-1759.2833,-0.22845344,0.7715054
PRK:CA:SNOW,PRK,CA,SNOW,Parks Creek,UN,Siskiyou,180102070407.0,6700.0,41.367,-122.55,,,,1936-03-01 00:00:00.0,2100-01-01,41.368,-122.552,68.0,212.0,1981.2659,0.87464905,312.6291,-12151.843,0.5952934,0.6343208
10171500:UT:USGS,10171500,UT,USGS,Parleys Ck nr SLC,UT,Salt Lake,160202040302.0,4890.0,40.71661,-111.7841,,,,1909-10-01 00:00:00.0,2100-01-01,40.72,-111.788,367.0,230.0,2105.1077,0.15976715,309.64783,-1438.2886,0.5679407,0.6561667
684:UT:SNTL,684,UT,SNTL,Parleys Summit,UT,Summit,160201020103.0,7585.0,40.76184,-111.62917,-8.0,,PSUU1,1978-10-01 00:00:00.0,2100-01-01,40.756,-111.644,371.0,229.0,2370.1272,0.2517929,335.20026,761.7824,0.7370965,0.3971588
856:UT:SNTL,856,UT,SNTL,Parleys Upper,UT,Salt Lake,160202040302.0,8353.0,40.70194,-111.60619,-8.0,,,2019-08-21 00:00:00.0,2100-01-01,40.684,-111.608,372.0,231.0,2788.2468,0.3383026,48.367077,-6015.516,0.58640105,-0.6418456
971:UT:SNTL,971,UT,SNTL,Parrish Creek,UT,Davis,160201020501.0,7740.0,40.93417,-111.81372,-8.0,,PCRU1,1999-10-01 00:00:00.0,2100-01-01,40.936,-111.824,366.0,224.0,2426.896,0.25434875,239.36514,-10135.6455,-0.47127014,0.7105195
PSC:CA:MSNT,PSC,CA,MSNT,Pascoes,GC,Tulare,180300010506.0,9150.0,35.967,-118.35,,,,1971-11-01 00:00:00.0,2100-01-01,35.968,-118.34,185.0,362.0,2752.7954,0.294899,32.137775,-11046.42,0.7026167,-0.4888852
06628900:WY:USGS,06628900,WY,USGS,Pass Ck nr Elk Mountain,CO,Carbon,101800021003.0,7200.0,41.58333,-106.61667,,,,1957-01-01 00:00:00.0,2100-01-01,41.584,-106.604,511.0,206.0,2599.2832,0.25645447,356.20743,-2265.142,0.784302,0.066048585
06640500:WY:BOR,06640500,WY,BOR,Pathfinder,CO,Natrona,101800030411.0,5678.0,42.46798,-106.85428,,,,1927-10-01 00:00:00.0,2100-01-01,42.484,-106.856,504.0,181.0,1789.0299,2.0669785,219.27275,933.5113,-0.6587735,0.5643404
7105:WY:COOP,7105,WY,COOP,Pathfinder Dam,MT,Natrona,101800070201.0,5930.0,42.46666,-106.85,,,,1905-11-01 00:00:00.0,2100-01-01,42.484,-106.856,504.0,181.0,1789.0299,2.0669785,219.27275,933.5113,-0.6587735,0.5643404
1241:OR:SNTLT,1241,OR,SNTLT,Patton Meadows AM,OR,Lake,180200010208.0,6780.0,42.24522,-120.60527,-8.0,,PTZO3,2013-06-25 00:00:00.0,2100-01-01,42.232,-120.608,122.0,188.0,1811.5062,0.3199997,163.97813,-3551.3052,-0.76559436,-0.2692994
20G17:OR:SNOW,20G17,OR,SNOW,Patton Meadows AM,OR,Lake,180200010104.0,6800.0,42.25,-120.61667,,,PTZO3,1963-02-01 00:00:00.0,2100-01-01,42.268,-120.608,122.0,187.0,2093.2578,0.28359985,84.1737,-4716.148,0.10116644,-0.7828086
7115:WY:COOP,7115,WY,COOP,Pavillion,MT,Fremont,100800050102.0,5440.0,43.25,-108.68333,,,PVLW4,1919-04-01 00:00:00.0,2100-01-01,43.24,-108.692,453.0,160.0,1640.5397,1.7915115,130.20193,513.86194,-0.5731936,-0.65225846
6891:ID:COOP,6891,ID,COOP,Payette,ID,Payette,170501220905.0,2150.0,44.08333,-116.93333,,,PYTI1,1893-01-01 00:00:00.0,2100-01-01,44.068,-116.936,224.0,137.0,655.9911,2.8456879,285.24344,1042.3263,0.2571018,0.76749384
13238500:ID:BOR,13238500,ID,BOR,Payette Lake,ID,Valley,170501230106.0,4990.0,44.91279,-116.11907,,,,1936-10-01 00:00:00.0,2100-01-01,44.896,-116.108,247.0,114.0,1551.747,3.0011597,235.51639,4007.5625,-0.5151734,0.6893763
13247500:ID:USGS,13247500,ID,USGS,Payette R nr Horseshoe Bend,ID,Boise,170501220107.0,2626.0,43.94333,-116.19667,,,,1906-10-01 00:00:00.0,2100-01-01,43.96,-116.18,245.0,140.0,939.39685,0.288002,308.35428,8248.418,0.55537295,0.66502535
6323:AZ:COOP,6323,AZ,COOP,Payson,UN,Gila,150602030204.0,4910.0,34.23333,-111.33333,,,PYSA3,1940-11-06 00:00:00.0,2100-01-01,34.24,-111.32,380.0,410.0,1531.0577,1.0411987,119.13136,-3373.4275,-0.45304298,-0.71798307
686:UT:SNTL,686,UT,SNTL,Payson R.S.,UT,Utah,160202020601.0,8044.0,39.92976,-111.63109,-8.0,,PYSU1,1980-06-17 00:00:00.0,2100-01-01,39.928,-111.644,371.0,252.0,2336.4849,0.21561432,79.694855,-2845.1309,0.17701808,-0.7772673
CO0018:CO:USGS,CO0018,CO,USGS,Pbww Municipal Outlet,CO,Pueblo,110200020805.0,4800.0,38.27108,-104.72935,,,,2002-07-01 00:00:00.0,2100-01-01,38.272,-104.732,563.0,298.0,1471.121,2.9865875,59.95074,695.42535,0.4642429,-0.71347845
687:OR:SNTL,687,OR,SNTL,Peavine Ridge,OR,Clackamas,170900110306.0,3420.0,45.04148,-121.93252,-8.0,,PVRO3,1979-10-01 00:00:00.0,2100-01-01,45.04,-121.94,85.0,110.0,917.74695,0.30606842,294.4306,1585.6045,0.3921674,0.73856574
1299:ID:SNTL,1299,ID,SNTL,Pebble Creek,ID,Caribou,170402080206.0,6513.0,42.7674,-112.10648,-8.0,,PEBI1,2021-06-17 00:00:00.0,2100-01-01,42.772,-112.112,358.0,173.0,2283.841,0.18120575,77.19231,-11298.096,0.21815154,-0.772802
12G02:ID:SNOW,12G02,ID,SNOW,Pebble Creek,ID,Caribou,170402080206.0,6513.0,42.7674,-112.10648,,,PBCI1,1945-03-01 00:00:00.0,2100-01-01,42.772,-112.112,358.0,173.0,2283.841,0.18120575,77.19231,-11298.096,0.21815154,-0.772802
08382650:NM:USGS,08382650,NM,USGS,Pecos R ab Santa Rosa Lk,CO,Guadalupe,130600011111.0,4760.0,35.05944,-104.76111,,,,1900-01-01 00:00:00.0,2100-01-01,35.068,-104.768,562.0,387.0,1503.1261,1.0479279,90.733475,-279.8945,-0.012800455,-0.7853572
08382830:NM:USGS,08382830,NM,USGS,Pecos R bl Santa Rosa Dam,CO,Guadalupe,130600011111.0,4640.0,35.02417,-104.68889,,,,1893-11-01 00:00:00.0,2100-01-01,35.032000000000004,-104.696,564.0,388.0,1471.476,2.1133423,79.6113,594.318,0.1784079,-0.7771342
08379500:NM:USGS,08379500,NM,USGS,Pecos R nr Anton Chico,CO,Guadalupe,130600011001.0,5130.0,35.17867,-105.1088,,,,1910-10-01 00:00:00.0,2100-01-01,35.176,-105.092,553.0,384.0,1583.2507,3.006691,127.846436,1520.9261,-0.5503212,-0.66840297
08378500:NM:USGS,08378500,NM,USGS,Pecos R nr Pecos,CO,San Miguel,130600010204.0,7503.0,35.70835,-105.6827,,,,1919-10-01 00:00:00.0,2100-01-01,35.716,-105.668,537.0,369.0,2831.2732,0.28006744,261.03967,694.77747,-0.15450934,0.779259
6676:NM:COOP,6676,NM,COOP,Pecos Ranger Stn,UN,San Miguel,130600010207.0,6940.0,35.58333,-105.68333,,,PSSN5,1916-01-01 00:00:00.0,2100-01-01,35.572,-105.668,537.0,373.0,2234.0957,0.42053223,241.00812,3587.5422,-0.45132124,0.71865344
12395500:ID:USGS,12395500,ID,USGS,Pend Oreille Lake Inflow,ID,Bonner,170102160201.0,2000.0,48.18213,-117.03437,,,,1903-07-01 00:00:00.0,2100-01-01,48.172,-117.044,221.0,23.0,727.5611,2.2422638,47.617466,3810.7197,0.5931155,-0.6362045
12396500:WA:USGS,12396500,WA,USGS,Pend Oreille R bl Box Canyon,ID,Pend Oreille,170102160902.0,1900.0,48.78103,-117.41636,,,,1934-10-01 00:00:00.0,2100-01-01,48.784,-117.404,211.0,6.0,949.0731,0.17593384,262.95892,4337.6934,-0.12197259,0.7816132
6550:OR:COOP,6550,OR,COOP,Pendleton Wfo,OR,Umatilla,170701030507.0,1450.0,45.7,-118.8,,,,2003-04-01 00:00:00.0,2100-01-01,45.688,-118.808,172.0,92.0,342.44373,1.5360184,201.85934,1968.9517,-0.7481252,0.35642713
6546:OR:COOP,6546,OR,COOP,Pendleton WSO Airport,OR,Umatilla,170701030507.0,1480.0,45.68333,-118.85,,,PDTO3,1928-01-01 00:00:00.0,2100-01-01,45.688,-118.844,171.0,92.0,329.83707,1.5226746,146.73003,1849.3046,-0.69636583,-0.5017561
06154400:MT:USGS,06154400,MT,USGS,Peoples Ck nr Hays,MT,Blaine,100500090206.0,2714.0,48.21667,-108.71667,,,,1966-10-01 00:00:00.0,2100-01-01,48.208,-108.728,452.0,22.0,904.5982,2.6839523,47.832542,174.92949,0.5912032,-0.63783634
1104:WA:SNTL,1104,WA,SNTL,Pepper Creek,OR,Skamania,170800020111.0,2140.0,46.10242,-121.95555,-8.0,,PPCW1,2007-08-15 00:00:00.0,2100-01-01,46.12,-121.94,85.0,80.0,565.12915,0.27088165,246.7738,4275.934,-0.37563673,0.7431894
PGM:CA:SNOW,PGM,CA,SNOW,Peregoy Meadows,UN,Mariposa,180400080302.0,7000.0,37.667,-119.625,,,,1931-02-01 00:00:00.0,2100-01-01,37.66,-119.636,149.0,315.0,2266.6108,0.64191437,14.036964,-9128.664,0.77024275,-0.23795265
14D05:ID:SNOW,14D05,ID,SNOW,Perreau Meadows,ID,Lemhi,170602030403.0,8590.0,45.1342,-114.06688,,,PEMI1,1961-03-01 00:00:00.0,2100-01-01,45.148,-114.056,304.0,107.0,2223.586,0.19451904,185.17902,-8007.1665,-0.78335273,0.09002395
PET:CA:MSNT,PET,CA,MSNT,Peterson Flat,GC,Trinity,180102110201.0,7150.0,41.302,-122.528,,,,1983-11-01 00:00:00.0,2100-01-01,41.296,-122.516,69.0,214.0,2133.0261,0.2765274,149.19574,-11120.214,-0.7096509,-0.4732861
930:MT:SNTL,930,MT,SNTL,Peterson Meadows,MT,Granite,170102020101.0,7200.0,46.12588,-113.30792,-8.0,,PTNM8,1965-10-01 00:00:00.0,2100-01-01,46.12,-113.3,325.0,80.0,2277.1824,0.23965454,5.1852303,-3446.4858,0.78334785,-0.09013101
1760:WA:COOP,1760,WA,COOP,Petersons Ranch,OR,Skamania,170800020401.0,660.0,46.06666,-122.2,,,SWWW1,1927-05-01 00:00:00.0,2100-01-01,46.084,-122.192,78.0,81.0,323.86823,0.93614197,330.46384,4589.007,0.71601665,0.45800993
19A26:WA:SNOW,19A26,WA,SNOW,Pettijohn Creek,OR,Okanogan,170200061702.0,4309.0,48.7619,-119.09601,,,,2010-02-01 00:00:00.0,2100-01-01,48.748,-119.096,164.0,7.0,1108.5182,1.0578995,73.692825,1065.7667,0.27373824,-0.7648732
688:CO:SNTL,688,CO,SNTL,Phantom Valley,CO,Grand,140100010302.0,9045.0,40.39803,-105.84606,-8.0,,PHTC2,1979-10-01 00:00:00.0,2100-01-01,40.396,-105.848,532.0,239.0,3196.9434,0.22268677,241.79425,1161.865,-0.44152063,0.7223622
6472:MT:COOP,6472,MT,COOP,Philipsburg Ranger Stn,MT,Granite,170102020202.0,5270.0,46.31666,-113.3,,,PHIM8,1938-10-01 00:00:00.0,2100-01-01,46.3,-113.3,325.0,75.0,1758.7451,0.27524567,306.0162,3743.901,0.5315597,0.68011445
PHL:CA:SNOW,PHL,CA,SNOW,Phillips,UN,El Dorado,180201290301.0,6800.0,38.818,-120.072,,,,1941-04-01 00:00:00.0,2100-01-01,38.812,-120.068,137.0,283.0,2552.5142,0.2709198,12.598384,-1305.2595,0.77321357,-0.2147523
689:WY:SNTL,689,WY,SNTL,Phillips Bench,ID,Teton,170401030504.0,8200.0,43.51687,-110.91258,-8.0,,PHBW4,1976-03-01 00:00:00.0,2100-01-01,43.528,-110.924,391.0,152.0,2347.3772,0.10927582,109.40405,-599.34753,-0.32075533,-0.75617594
13275292:OR:BOR,13275292,OR,BOR,Phillips Lake,OR,Baker,170502030106.0,4077.0,44.67177,-118.00038,,,,1968-10-01 00:00:00.0,2100-01-01,44.68,-118.016,194.0,120.0,1284.5541,0.3245926,23.405136,698.0749,0.74251884,-0.37811628
NM0004:NM:USGS,NM0004,NM,USGS,Philmont Ditch,CO,Colfax,110800020109.0,6750.0,36.53032,-105.00644,,,,2010-10-01 00:00:00.0,2100-01-01,36.544,-105.02,555.0,346.0,2169.1982,0.26821136,111.938866,3430.4954,-0.3575577,-0.7478471
6481:AZ:COOP,6481,AZ,COOP,Phoenix WSFO AP,UN,Maricopa,150601060306.0,1110.0,33.43333,-112.01666,,,PHXA3,1933-07-01 00:00:00.0,2100-01-01,33.448,-112.004,361.0,432.0,343.7437,5.9960938,235.31953,984.1642,-0.51731277,0.68821406
7040:ID:COOP,7040,ID,COOP,Picabo,ID,Blaine,170402210503.0,4880.0,43.3,-114.06666,,,PICI1,1958-01-01 00:00:00.0,2100-01-01,43.312,-114.056,304.0,158.0,1467.6791,0.44940186,166.36171,1470.2509,-0.7710994,-0.23156196
690:MT:SNTL,690,MT,SNTL,Pickfoot Creek,MT,Meagher,100301030501.0,6650.0,46.57978,-111.26832,-8.0,,PCKM8,1977-06-01 00:00:00.0,2100-01-01,46.588,-111.284,381.0,67.0,1961.4331,0.14636993,61.839237,-5899.6733,0.4409545,-0.72257096
691:UT:SNTL,691,UT,SNTL,Pickle Keg,UT,Sevier,160300030402.0,9020.0,39.01219,-111.58259,-8.0,,PKLU1,1978-10-01 00:00:00.0,2100-01-01,39.028,-111.572,373.0,277.0,2695.283,0.1858902,217.77896,-7104.708,-0.66884756,0.54964495
09349800:CO:USGS,09349800,CO,USGS,Piedra R nr Arboles,CO,Archuleta,140801020503.0,6148.0,37.08834,-107.39783,,,,1957-10-01 00:00:00.0,2100-01-01,37.084,-107.396,489.0,331.0,2311.4204,0.28186035,247.17294,645.7778,-0.3700763,0.7446647
13A06:MT:SNOW,13A06,MT,SNOW,Piegan Pass No 6,MT,Glacier,90400010201.0,5500.0,48.76658,-113.68895,,,PIEM8,1922-05-01 00:00:00.0,2100-01-01,48.784,-113.696,314.0,6.0,1960.7618,0.18891144,302.96213,-3371.1365,0.49829015,0.6980911
7046:ID:COOP,7046,ID,COOP,Pierce,ID,Clearwater,170603060401.0,3190.0,46.5,-115.8,,,PIRI1,1963-01-01 00:00:00.0,2100-01-01,46.516,-115.784,256.0,69.0,1049.3265,0.2935562,276.07913,1088.1361,0.10550855,0.7825786
