stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate
08P02:NM:SNOW,08P02,NM,SNOW,Ojo Redondo,CO,Valencia,130202070201.0,8200.0,35.16667,-108.18333,,,ORGN5,1982-02-01 00:00:00.0,2100-01-01
12447200:WA:USGS,12447200,WA,USGS,Okanogan R at Malott,OR,Okanogan,170200062205.0,784.0,48.28126,-119.7045,,,,1958-01-01 00:00:00.0,2100-01-01
12445000:WA:USGS,12445000,WA,USGS,Okanogan R nr Tonasket,OR,Okanogan,170200061808.0,861.0,48.63238,-119.46172,,,,1929-01-01 00:00:00.0,2100-01-01
672:WA:SNTL,672,WA,SNTL,Olallie Meadows,OR,King,171100100301.0,4030.0,47.37406,-121.44213,-8.0,,OMWW1,1979-10-01 00:00:00.0,2100-01-01
673:WY:SNTL,673,WY,SNTL,Old Battle,CO,Carbon,101800020901.0,9860.0,41.15426,-106.96926,-8.0,,OLDW4,1962-09-01 00:00:00.0,2100-01-17
OEM:CA:SNOW,OEM,CA,SNOW,Old Enterprise Mill,UN,Tulare,180300060203.0,6600.0,36.243,-118.678,,,,1937-04-01 00:00:00.0,2100-01-01
10E18:WY:SNOW,10E18,WY,SNOW,Old Faithful,MT,Teton,100200070102.0,7400.0,44.45438,-110.82235,,,OLFW4,1975-02-01 00:00:00.0,2100-01-01
6845:WY:COOP,6845,WY,COOP,Old Faithful,MT,Teton,100200070102.0,7360.0,44.45,-110.83333,,,OLFW4,1904-05-01 00:00:00.0,2100-01-01
6852:WY:COOP,6852,WY,COOP,Old Fort Laramie,MT,Goshen,101800110906.0,4250.0,42.2,-104.55,,,OFLW4,1989-12-01 00:00:00.0,2100-01-01
1272:NV:SNTL,1272,NV,SNTL,ONeil Creek,ID,Elko,170402130106.0,6520.0,41.8642,-115.08316,-8.0,,ONLN2,2018-06-07 00:00:00.0,2100-01-01
15H25:NV:SNOW,15H25,NV,SNOW,ONeil Creek,ID,Elko,170402130106.0,6430.0,41.86423,-115.08212,,,ONLN2,1970-03-01 00:00:00.0,2100-01-01
07E27:WY:SNOW,07E27,WY,SNOW,Onion Gulch,MT,Johnson,100902010302.0,8780.0,44.07972,-107.1225,,,ONGW4,1956-02-01 00:00:00.0,2100-01-01
1008:MT:SNTL,1008,MT,SNTL,Onion Park,MT,Meagher,100301030801.0,7410.0,46.91348,-110.8536,-8.0,,ONPM8,1992-10-01 00:00:00.0,2100-01-01
6236:MT:COOP,6236,MT,COOP,Opheim 10 N,MT,Valley,100600040000.0,2980.0,49.0,-106.38333,,,OPNM8,1956-12-01 00:00:00.0,2100-01-01
6238:MT:COOP,6238,MT,COOP,Opheim 16 SE,MT,Valley,100500160102.0,2950.0,48.7,-106.31666,,,OPMM8,1943-08-01 00:00:00.0,2100-01-01
12C16:MT:SNOW,12C16,MT,SNOW,Ophir Park,MT,Powell,170102010610.0,7150.0,46.71088,-112.53513,,,OPHM8,1961-03-01 00:00:00.0,2100-01-01
674:ID:SCAN,674,ID,SCAN,Orchard Range Site,GC,Ada,170501010901.0,3200.0,43.32268,-115.99643,-7.0,,ORRI1,1983-10-01 00:00:00.0,2100-01-01
18G11:OR:SNOW,18G11,OR,SNOW,Oregon Canyon AM,OR,Malheur,171200090402.0,7050.0,42.11443,-118.04707,,,OCZO3,1959-02-01 00:00:00.0,2100-01-01
5818:NV:COOP,5818,NV,COOP,Orovada 4 WSW,UN,Humboldt,160402010502.0,4290.0,41.55,-117.83333,,,ORVN2,1911-08-01 00:00:00.0,2100-01-01
11406800:CA:USGS,11406800,CA,USGS,Oroville Reservoir Inflow,OR,Butte,180201230707.0,275.0,39.53333,-121.46666,,,,2004-01-01 00:00:00.0,2100-01-01
1140680N:CA:USGS,1140680N,CA,USGS,Oroville Reservoir Inflow (NWS),UN,Butte,180201230707.0,275.0,39.53333,-121.46666,,,,2004-01-01 00:00:00.0,2100-01-01
09344300:CO:USGS,09344300,CO,USGS,Oso Diversion nr Chromo,CO,Archuleta,140801010606.0,7795.0,37.0303,-106.7372,,,,1970-11-01 00:00:00.0,2100-01-01
STR:CA:MSNT,STR,CA,MSNT,Ostrander Lake,GC,Mariposa,180400080106.0,8200.0,37.637,-119.55,,,,1988-12-01 00:00:00.0,2100-01-01
STR:CA:SNOW,STR,CA,SNOW,Ostrander Lake,UN,Mariposa,180400080106.0,8200.0,37.637,-119.55,,,,1938-04-01 00:00:00.0,2100-01-01
CO0017:CO:USGS,CO0017,CO,USGS,Otero Pump Station,CO,Chaffee,110200010406.0,8000.0,38.856,-106.132,,,,1985-12-01 00:00:00.0,2100-01-01
6366:OR:COOP,6366,OR,COOP,Otis,OR,Lincoln,171002040803.0,150.0,45.03333,-123.93333,,,,1948-07-01 00:00:00.0,2100-01-01
10188000:UT:BOR,10188000,UT,BOR,Otter Creek Reservoir,UT,Piute,160300020204.0,6380.0,38.17006,-112.02215,,,,1914-10-01 00:00:00.0,2100-01-01
675:CO:SNTL,675,CO,SNTL,Overland Res.,CO,Delta,140200040101.0,9893.0,39.09035,-107.63583,-8.0,,OVRC2,1988-10-01 00:00:00.0,2100-01-01
10277400:CA:USGS,10277400,CA,USGS,Owens R bl Tinemaha Re nr Big Pine CA,UN,Inyo,180901030101.0,3880.0,37.05299,-118.22732,,,,1974-10-01 00:00:00.0,2100-01-01
676:WY:SNTL,676,WY,SNTL,Owl Creek,MT,Hot Springs,100800070103.0,8975.0,43.65868,-109.00988,-8.0,,OLWW4,1979-10-01 00:00:00.0,2100-01-01
6405:OR:COOP,6405,OR,COOP,Owyhee Dam,OR,Malheur,170501100702.0,2400.0,43.65,-117.25,,,OWYO3,1935-02-01 00:00:00.0,2100-01-01
13183000:OR:USGS,13183000,OR,USGS,Owyhee R bl Owyhee Dam,ID,Malheur,170501100702.0,2344.0,43.65444,-117.25583,,,,1929-02-25 00:00:00.0,2100-01-01
13174500:NV:USGS,13174500,NV,USGS,Owyhee R nr Gold Ck,ID,Elko,170501040201.0,6119.0,41.68879,-115.84481,,,,1916-04-01 00:00:00.0,2100-01-01
13181000:OR:USGS,13181000,OR,USGS,Owyhee R nr Rome,ID,Malheur,170501070705.0,3344.0,42.86639,-117.64917,,,,1949-10-01 00:00:00.0,2100-01-01
677:ID:SNTL,677,ID,SNTL,Oxford Spring,ID,Oneida,160102040206.0,6740.0,42.26015,-112.12515,-8.0,,OXSI1,1979-10-01 00:00:00.0,2100-01-01
13011500:WY:USGS,13011500,WY,USGS,Pacific Ck at Moran,ID,Teton,170401010304.0,6720.0,43.85028,-110.51778,,,,1917-01-01 00:00:00.0,2100-01-01
PFV:CA:SNOW,PFV,CA,SNOW,Pacific Valley,UN,Alpine,180400120102.0,7500.0,38.517,-119.9,,,,1930-04-01 00:00:00.0,2100-01-01
11F18:ID:SNOW,11F18,ID,SNOW,Packsaddle Spring,ID,Teton,170402040404.0,8193.0,43.72402,-111.35696,,,PKSI1,1981-01-01 00:00:00.0,2100-01-01
06411000:SD:BOR,06411000,SD,BOR,Pactola,MT,Pennington,101201100110.0,4580.0,44.07245,-103.48954,,,,1956-10-01 00:00:00.0,2100-01-01
6427:SD:COOP,6427,SD,COOP,Pactola Dam,MT,Pennington,101201100110.0,4720.0,44.06666,-103.48333,,,RAPS2,1951-01-01 00:00:00.0,2100-01-01
06411500:SD:USGS,06411500,SD,USGS,Pactola Reservoir Inflow,MT,Pennington,101201100201.0,4406.0,44.07665,-103.48213,,,,1929-05-01 00:00:00.0,2100-01-01
6180:AZ:COOP,6180,AZ,COOP,Page,UN,Coconino,140700061008.0,4270.0,36.93333,-111.45,,,PAGA3,1957-10-29 00:00:00.0,2100-01-01
6258:CO:COOP,6258,CO,COOP,Pagosa Springs,UN,Archuleta,140801010405.0,7110.0,37.26666,-107.01666,,,,1906-12-01 00:00:00.0,2100-01-01
12342000:MT:BOR,12342000,MT,BOR,Painted Rocks Lake,MT,Ravalli,170102050108.0,4726.0,45.7173,-114.28058,,,,1940-06-01 00:00:00.0,2100-01-01
13032450:ID:BOR,13032450,ID,BOR,Palisades Reservoir,ID,Bonneville,170401040403.0,5620.0,43.33192,-111.20227,,,,1955-10-01 00:00:00.0,2100-01-01
784:CA:SNTL,784,CA,SNTL,Palisades Tahoe,UT,Placer,160501020202.0,8013.0,39.18986,-120.26576,-8.0,,SQWC1,1979-10-01 00:00:00.0,2100-01-01
20K19:CA:SNOW,20K19,CA,SNOW,Palisades Tahoe #2,UT,Placer,160501020202.0,7694.0,39.18118,-120.2503,,,SQVC1,1954-03-01 00:00:00.0,2100-01-01
6295:WA:COOP,6295,WA,COOP,Palmer 3 SE,OR,King,171100130204.0,920.0,47.3,-121.85,,,PALW1,1925-03-01 00:00:00.0,2100-01-01
05N13:NM:SNOW,05N13,NM,SNOW,Palo,CO,Taos,130201010601.0,9300.0,36.40868,-105.3304,,,TACN5,1972-02-01 00:00:00.0,2100-01-01
1170:NM:SNTL,1170,NM,SNTL,Palo,CO,Taos,130201010601.0,9343.0,36.40869,-105.33038,-8.0,,TACN5,2010-08-09 00:00:00.0,2100-01-01
13351000:WA:USGS,13351000,WA,USGS,Palouse R at Hooper,OR,Whitman,170601080803.0,1041.0,46.75,-118.13333,,,,1897-10-01 00:00:00.0,2100-01-01
13345000:ID:USGS,13345000,ID,USGS,"Palouse River Near Potlatch, ID",ID,Latah,170601080301.0,2455.0,46.9,-116.95,,,,1914-10-24 00:00:00.0,2100-01-01
05P02:NM:SNOW,05P02,NM,SNOW,PanchueLa,CO,San Miguel,130600010201.0,8400.0,35.83333,-105.66667,,,PANN5,1937-03-01 00:00:00.0,2100-01-01
2157:UT:SCAN,2157,UT,SCAN,Panguitch,GC,Garfield,160300010502.0,6534.0,37.86975,-112.43437,-7.0,40637,PNGU1,2010-01-25 00:00:00.0,2100-01-01
10UTPANG:UT:BOR,10UTPANG,UT,BOR,Panguitch Lake,UT,Garfield,160300010402.0,8208.0,37.72436,-112.6279,,,,1981-03-01 00:00:00.0,2100-01-01
1148:UT:SNTL,1148,UT,SNTL,Panguitch Lake RS,UT,Garfield,160300010402.0,8350.0,37.70463,-112.65037,-8.0,,PGLU1,2014-10-01 00:00:00.0,2100-01-01
PTM:CA:SNOW,PTM,CA,SNOW,Panther Meadow,UN,Tulare,180300070402.0,8600.0,36.588,-118.717,,,,1925-03-01 00:00:00.0,2100-01-01
09009100:CO:BOR,09009100,CO,BOR,Paonia Reservoir,CO,Gunnison,140200040401.0,6460.0,38.94219,-107.35163,,,,1961-09-01 00:00:00.0,2100-01-01
679:WA:SNTL,679,WA,SNTL,Paradise,OR,Pierce,171100150104.0,5130.0,46.78265,-121.74765,-8.0,,AFSW1,1979-10-01 00:00:00.0,2100-01-01
PDS:CA:MSNT,PDS,CA,MSNT,Paradise Meadow,GC,Tuolumne,180400090503.0,7650.0,38.047,-119.67,,,,1980-11-01 00:00:00.0,2100-01-01
PDS:CA:SNOW,PDS,CA,SNOW,Paradise Meadow,UN,Tuolumne,180400090503.0,7650.0,38.047,-119.67,,,,1946-02-01 00:00:00.0,2100-01-01
11320000:CA:USGS,11320000,CA,USGS,"Pardee Reservoir Near Valley Springs, CA",OR,Calaveras,180400120803.0,458.0,38.25,-120.85,,,,2004-01-01 00:00:00.0,2100-01-01
1132000N:CA:USGS,1132000N,CA,USGS,"Pardee Reservoir Near Valley Springs, CA",UN,Calaveras,180400120803.0,458.0,38.25,-120.85,,,,2004-01-01 00:00:00.0,2100-01-01
06L02:CO:SNOW,06L02,CO,SNOW,Park Cone,CO,Gunnison,140200010107.0,9600.0,38.81667,-106.58333,,,PKCC2,1936-02-01 00:00:00.0,2100-01-01
680:CO:SNTL,680,CO,SNTL,Park Cone,CO,Gunnison,140200010107.0,9621.0,38.81982,-106.58962,-8.0,,PKCC2,1979-10-01 00:00:00.0,2100-01-01
681:WA:SNTL,681,WA,SNTL,Park Creek Ridge,OR,Chelan,170200090106.0,4600.0,48.44488,-120.91551,-8.0,,PCRW1,1978-10-01 00:00:00.0,2100-01-01
22G05:OR:SNOW,22G05,OR,SNOW,Park H.q. Rev,OR,Klamath,180102030101.0,6570.0,42.89988,-122.13642,,,PKZO3,1943-03-01 00:00:00.0,2100-01-01
682:CO:SNTL,682,CO,SNTL,Park Reservoir,CO,Delta,140200050111.0,9987.0,39.04433,-107.87951,-8.0,,PRVC2,1978-10-01 00:00:00.0,2100-01-01
2153:UT:SCAN,2153,UT,SCAN,Park Valley,GC,Box Elder,160203081407.0,5098.0,41.77318,-113.28596,-7.0,43922,PVLU1,2010-01-14 00:00:00.0,2100-01-01
06J02:CO:SNOW,06J02,CO,SNOW,Park View,CO,Jackson,101800010402.0,9160.0,40.36667,-106.1,,,PKVC2,1936-02-01 00:00:00.0,2100-01-01
683:WY:SNTL,683,WY,SNTL,Parker Peak,MT,Park,100700010502.0,9400.0,44.73396,-109.91484,-8.0,,PRKW4,1979-10-01 00:00:00.0,2100-01-01
PRK:CA:SNOW,PRK,CA,SNOW,Parks Creek,UN,Siskiyou,180102070407.0,6700.0,41.367,-122.55,,,,1936-03-01 00:00:00.0,2100-01-01
10171500:UT:USGS,10171500,UT,USGS,Parleys Ck nr SLC,UT,Salt Lake,160202040302.0,4890.0,40.71661,-111.7841,,,,1909-10-01 00:00:00.0,2100-01-01
684:UT:SNTL,684,UT,SNTL,Parleys Summit,UT,Summit,160201020103.0,7585.0,40.76184,-111.62917,-8.0,,PSUU1,1978-10-01 00:00:00.0,2100-01-01
856:UT:SNTL,856,UT,SNTL,Parleys Upper,UT,Salt Lake,160202040302.0,8353.0,40.70194,-111.60619,-8.0,,,2019-08-21 00:00:00.0,2100-01-01
971:UT:SNTL,971,UT,SNTL,Parrish Creek,UT,Davis,160201020501.0,7740.0,40.93417,-111.81372,-8.0,,PCRU1,1999-10-01 00:00:00.0,2100-01-01
PSC:CA:MSNT,PSC,CA,MSNT,Pascoes,GC,Tulare,180300010506.0,9150.0,35.967,-118.35,,,,1971-11-01 00:00:00.0,2100-01-01
06628900:WY:USGS,06628900,WY,USGS,Pass Ck nr Elk Mountain,CO,Carbon,101800021003.0,7200.0,41.58333,-106.61667,,,,1957-01-01 00:00:00.0,2100-01-01
06640500:WY:BOR,06640500,WY,BOR,Pathfinder,CO,Natrona,101800030411.0,5678.0,42.46798,-106.85428,,,,1927-10-01 00:00:00.0,2100-01-01
7105:WY:COOP,7105,WY,COOP,Pathfinder Dam,MT,Natrona,101800070201.0,5930.0,42.46666,-106.85,,,,1905-11-01 00:00:00.0,2100-01-01
1241:OR:SNTLT,1241,OR,SNTLT,Patton Meadows AM,OR,Lake,180200010208.0,6780.0,42.24522,-120.60527,-8.0,,PTZO3,2013-06-25 00:00:00.0,2100-01-01
20G17:OR:SNOW,20G17,OR,SNOW,Patton Meadows AM,OR,Lake,180200010104.0,6800.0,42.25,-120.61667,,,PTZO3,1963-02-01 00:00:00.0,2100-01-01
7115:WY:COOP,7115,WY,COOP,Pavillion,MT,Fremont,100800050102.0,5440.0,43.25,-108.68333,,,PVLW4,1919-04-01 00:00:00.0,2100-01-01
6891:ID:COOP,6891,ID,COOP,Payette,ID,Payette,170501220905.0,2150.0,44.08333,-116.93333,,,PYTI1,1893-01-01 00:00:00.0,2100-01-01
13238500:ID:BOR,13238500,ID,BOR,Payette Lake,ID,Valley,170501230106.0,4990.0,44.91279,-116.11907,,,,1936-10-01 00:00:00.0,2100-01-01
13247500:ID:USGS,13247500,ID,USGS,Payette R nr Horseshoe Bend,ID,Boise,170501220107.0,2626.0,43.94333,-116.19667,,,,1906-10-01 00:00:00.0,2100-01-01
6323:AZ:COOP,6323,AZ,COOP,Payson,UN,Gila,150602030204.0,4910.0,34.23333,-111.33333,,,PYSA3,1940-11-06 00:00:00.0,2100-01-01
686:UT:SNTL,686,UT,SNTL,Payson R.S.,UT,Utah,160202020601.0,8044.0,39.92976,-111.63109,-8.0,,PYSU1,1980-06-17 00:00:00.0,2100-01-01
CO0018:CO:USGS,CO0018,CO,USGS,Pbww Municipal Outlet,CO,Pueblo,110200020805.0,4800.0,38.27108,-104.72935,,,,2002-07-01 00:00:00.0,2100-01-01
687:OR:SNTL,687,OR,SNTL,Peavine Ridge,OR,Clackamas,170900110306.0,3420.0,45.04148,-121.93252,-8.0,,PVRO3,1979-10-01 00:00:00.0,2100-01-01
1299:ID:SNTL,1299,ID,SNTL,Pebble Creek,ID,Caribou,170402080206.0,6513.0,42.7674,-112.10648,-8.0,,PEBI1,2021-06-17 00:00:00.0,2100-01-01
12G02:ID:SNOW,12G02,ID,SNOW,Pebble Creek,ID,Caribou,170402080206.0,6513.0,42.7674,-112.10648,,,PBCI1,1945-03-01 00:00:00.0,2100-01-01
08382650:NM:USGS,08382650,NM,USGS,Pecos R ab Santa Rosa Lk,CO,Guadalupe,130600011111.0,4760.0,35.05944,-104.76111,,,,1900-01-01 00:00:00.0,2100-01-01
08382830:NM:USGS,08382830,NM,USGS,Pecos R bl Santa Rosa Dam,CO,Guadalupe,130600011111.0,4640.0,35.02417,-104.68889,,,,1893-11-01 00:00:00.0,2100-01-01
08379500:NM:USGS,08379500,NM,USGS,Pecos R nr Anton Chico,CO,Guadalupe,130600011001.0,5130.0,35.17867,-105.1088,,,,1910-10-01 00:00:00.0,2100-01-01
08378500:NM:USGS,08378500,NM,USGS,Pecos R nr Pecos,CO,San Miguel,130600010204.0,7503.0,35.70835,-105.6827,,,,1919-10-01 00:00:00.0,2100-01-01
6676:NM:COOP,6676,NM,COOP,Pecos Ranger Stn,UN,San Miguel,130600010207.0,6940.0,35.58333,-105.68333,,,PSSN5,1916-01-01 00:00:00.0,2100-01-01
12395500:ID:USGS,12395500,ID,USGS,Pend Oreille Lake Inflow,ID,Bonner,170102160201.0,2000.0,48.18213,-117.03437,,,,1903-07-01 00:00:00.0,2100-01-01
12396500:WA:USGS,12396500,WA,USGS,Pend Oreille R bl Box Canyon,ID,Pend Oreille,170102160902.0,1900.0,48.78103,-117.41636,,,,1934-10-01 00:00:00.0,2100-01-01
6550:OR:COOP,6550,OR,COOP,Pendleton Wfo,OR,Umatilla,170701030507.0,1450.0,45.7,-118.8,,,,2003-04-01 00:00:00.0,2100-01-01
6546:OR:COOP,6546,OR,COOP,Pendleton WSO Airport,OR,Umatilla,170701030507.0,1480.0,45.68333,-118.85,,,PDTO3,1928-01-01 00:00:00.0,2100-01-01
06154400:MT:USGS,06154400,MT,USGS,Peoples Ck nr Hays,MT,Blaine,100500090206.0,2714.0,48.21667,-108.71667,,,,1966-10-01 00:00:00.0,2100-01-01
1104:WA:SNTL,1104,WA,SNTL,Pepper Creek,OR,Skamania,170800020111.0,2140.0,46.10242,-121.95555,-8.0,,PPCW1,2007-08-15 00:00:00.0,2100-01-01
PGM:CA:SNOW,PGM,CA,SNOW,Peregoy Meadows,UN,Mariposa,180400080302.0,7000.0,37.667,-119.625,,,,1931-02-01 00:00:00.0,2100-01-01
14D05:ID:SNOW,14D05,ID,SNOW,Perreau Meadows,ID,Lemhi,170602030403.0,8590.0,45.1342,-114.06688,,,PEMI1,1961-03-01 00:00:00.0,2100-01-01
PET:CA:MSNT,PET,CA,MSNT,Peterson Flat,GC,Trinity,180102110201.0,7150.0,41.302,-122.528,,,,1983-11-01 00:00:00.0,2100-01-01
930:MT:SNTL,930,MT,SNTL,Peterson Meadows,MT,Granite,170102020101.0,7200.0,46.12588,-113.30792,-8.0,,PTNM8,1965-10-01 00:00:00.0,2100-01-01
1760:WA:COOP,1760,WA,COOP,Petersons Ranch,OR,Skamania,170800020401.0,660.0,46.06666,-122.2,,,SWWW1,1927-05-01 00:00:00.0,2100-01-01
19A26:WA:SNOW,19A26,WA,SNOW,Pettijohn Creek,OR,Okanogan,170200061702.0,4309.0,48.7619,-119.09601,,,,2010-02-01 00:00:00.0,2100-01-01
688:CO:SNTL,688,CO,SNTL,Phantom Valley,CO,Grand,140100010302.0,9045.0,40.39803,-105.84606,-8.0,,PHTC2,1979-10-01 00:00:00.0,2100-01-01
6472:MT:COOP,6472,MT,COOP,Philipsburg Ranger Stn,MT,Granite,170102020202.0,5270.0,46.31666,-113.3,,,PHIM8,1938-10-01 00:00:00.0,2100-01-01
PHL:CA:SNOW,PHL,CA,SNOW,Phillips,UN,El Dorado,180201290301.0,6800.0,38.818,-120.072,,,,1941-04-01 00:00:00.0,2100-01-01
689:WY:SNTL,689,WY,SNTL,Phillips Bench,ID,Teton,170401030504.0,8200.0,43.51687,-110.91258,-8.0,,PHBW4,1976-03-01 00:00:00.0,2100-01-01
13275292:OR:BOR,13275292,OR,BOR,Phillips Lake,OR,Baker,170502030106.0,4077.0,44.67177,-118.00038,,,,1968-10-01 00:00:00.0,2100-01-01
NM0004:NM:USGS,NM0004,NM,USGS,Philmont Ditch,CO,Colfax,110800020109.0,6750.0,36.53032,-105.00644,,,,2010-10-01 00:00:00.0,2100-01-01
6481:AZ:COOP,6481,AZ,COOP,Phoenix WSFO AP,UN,Maricopa,150601060306.0,1110.0,33.43333,-112.01666,,,PHXA3,1933-07-01 00:00:00.0,2100-01-01
7040:ID:COOP,7040,ID,COOP,Picabo,ID,Blaine,170402210503.0,4880.0,43.3,-114.06666,,,PICI1,1958-01-01 00:00:00.0,2100-01-01
690:MT:SNTL,690,MT,SNTL,Pickfoot Creek,MT,Meagher,100301030501.0,6650.0,46.57978,-111.26832,-8.0,,PCKM8,1977-06-01 00:00:00.0,2100-01-01
691:UT:SNTL,691,UT,SNTL,Pickle Keg,UT,Sevier,160300030402.0,9020.0,39.01219,-111.58259,-8.0,,PKLU1,1978-10-01 00:00:00.0,2100-01-01
09349800:CO:USGS,09349800,CO,USGS,Piedra R nr Arboles,CO,Archuleta,140801020503.0,6148.0,37.08834,-107.39783,,,,1957-10-01 00:00:00.0,2100-01-01
13A06:MT:SNOW,13A06,MT,SNOW,Piegan Pass No 6,MT,Glacier,90400010201.0,5500.0,48.76658,-113.68895,,,PIEM8,1922-05-01 00:00:00.0,2100-01-01
7046:ID:COOP,7046,ID,COOP,Pierce,ID,Clearwater,170603060401.0,3190.0,46.5,-115.8,,,PIRI1,1963-01-01 00:00:00.0,2100-01-01
1142:ID:SNTL,1142,ID,SNTL,Pierce R.S.,ID,Clearwater,170603060401.0,3080.0,46.49597,-115.7957,-8.0,,PRNI1,2009-09-29 00:00:00.0,2100-01-01
692:WA:SNTL,692,WA,SNTL,Pigtail Peak,OR,Yakima,170300020301.0,5800.0,46.62153,-121.38643,-8.0,,PGPW1,1979-10-01 00:00:00.0,2100-01-01
693:MT:SNTL,693,MT,SNTL,Pike Creek,MT,Pondera,100302010103.0,5930.0,48.30305,-113.32868,-8.0,,PICM8,1960-10-01 00:00:00.0,2100-01-01
06216400:WY:BOR,06216400,WY,BOR,Pilot Butte,MT,Fremont,100800050101.0,5450.0,43.19551,-108.75706,,,,1939-10-01 00:00:00.0,2100-01-01
PLP:CA:MSNT,PLP,CA,MSNT,Pilot Peak,GC,Plumas,180201230601.0,6800.0,39.786,-120.875,,,,1978-12-04 00:00:00.0,2100-01-01
PLP:CA:SNOW,PLP,CA,SNOW,Pilot Peak (dwr),UN,Plumas,180201230601.0,6800.0,39.786,-120.878,,,,1972-04-01 00:00:00.0,2100-01-01
09196500:WY:USGS,09196500,WY,USGS,Pine Ck ab Fremont Lake,ID,Sublette,140401020102.0,7450.0,43.0305,-109.77015,,,,1889-07-01 00:00:00.0,2100-01-01
09337000:UT:USGS,09337000,UT,USGS,Pine Ck nr Escalante,UT,Garfield,140700050106.0,6400.0,37.8625,-111.63528,,,,1889-11-01 00:00:00.0,2100-01-01
13290190:OR:USGS,13290190,OR,USGS,Pine Ck nr Oxbow,OR,Baker,170502010610.0,1850.0,44.9525,-116.87417,,,,1908-10-01 00:00:00.0,2100-01-01
694:UT:SNTL,694,UT,SNTL,Pine Creek,UT,Millard,160300051307.0,8734.0,38.88185,-112.24915,-8.0,,PCKU1,1985-02-13 00:00:00.0,2100-01-01
695:ID:SNTL,695,ID,SNTL,Pine Creek Pass,ID,Teton,170402040101.0,6720.0,43.56998,-111.21157,-8.0,,PCPI1,1988-10-01 00:00:00.0,2100-01-01
2144:NV:SCAN,2144,NV,SCAN,Pine Nut,GC,Clark,150100150202.0,6780.0,36.57285,-115.20422,-8.0,2144,NUTN2,2007-10-27 00:00:00.0,2100-01-01
09352000:CO:USGS,09352000,CO,USGS,Pine River Weminuche Pass Ditch,CO,Hinsdale,140801011101.0,10597.0,37.6785,-107.3178,,,,1948-07-01 00:00:00.0,2100-01-01
7260:WY:COOP,7260,WY,COOP,Pinedale,MT,Sublette,140401020103.0,7180.0,42.86666,-109.86666,,,PNDW4,1948-01-01 00:00:00.0,2100-01-01
10139000:UT:BOR,10139000,UT,BOR,Pineview Reservoir,UT,Weber,160201020305.0,4900.0,41.25497,-111.84252,,,,1936-11-16 00:00:00.0,2100-01-01
10139001:UT:USGS,10139001,UT,USGS,Pineview Reservoir Inflow,UT,Weber,160201020305.0,4880.0,41.2555,-111.84105,,,,1937-04-01 00:00:00.0,2100-01-01
06323000:WY:USGS,06323000,WY,USGS,Piney Ck at Kearny,MT,Johnson,100902060305.0,4655.0,44.53553,-106.82228,,,,1903-01-01 00:00:00.0,2100-01-01
06M24:CO:SNOW,06M24,CO,SNOW,Pinos Mill,CO,Conejos,130100050201.0,10000.0,37.05,-106.41667,,,PMLC2,1969-02-01 00:00:00.0,2100-01-01
1263:WA:SNTL,1263,WA,SNTL,Pinto Rock,OR,Skamania,170800040405.0,4440.0,46.32318,-121.94219,-8.0,,PINW1,2014-10-01 00:00:00.0,2100-01-01
PNB:CA:SNOW,PNB,CA,SNOW,Pioneer Basin,UN,Fresno,180400060101.0,10400.0,37.457,-118.795,,,,1949-05-01 00:00:00.0,2100-01-01
UT0004:UT:USGS,UT0004,UT,USGS,Pioneer Canal,UT,Duchesne,140600030402.0,5800.0,40.2359,-110.3965,,,,1953-01-01 00:00:00.0,2100-01-01
06659501:WY:USGS,06659501,WY,USGS,Pioneer Canal nr Woods,CO,Albany,101800100306.0,7390.0,41.13917,-105.97917,,,,1900-01-01 00:00:00.0,2100-01-01
12D01:MT:SNOW,12D01,MT,SNOW,Pipestone Pass,MT,Silver Bow,170102010202.0,7200.0,45.84997,-112.45567,,,PIPM8,1938-03-01 00:00:00.0,2100-01-01
06080500:MT:BOR,06080500,MT,BOR,Pishkun Res,MT,Teton,100301040406.0,4370.0,47.67897,-112.4977,,,,1936-01-01 00:00:00.0,2100-01-01
11365000:CA:USGS,11365000,CA,USGS,Pit R nr Montgomery Creek CA,UN,Shasta,180200031301.0,1000.0,40.84321,-122.01722,,,,1944-10-01 00:00:00.0,2100-01-01
1136500N:CA:USGS,1136500N,CA,USGS,Pit R nr Montgomery Creek Ca (NWS),UN,Shasta,180200031203.0,1000.0,40.83333,-122.1666,,,,1944-10-31 00:00:00.0,2100-01-01
PPS:CA:SNOW,PPS,CA,SNOW,Piute Pass,UN,Fresno,180400060202.0,11300.0,37.24,-118.687,,,,2016-01-01 00:00:00.0,2100-01-01
10191000:UT:BOR,10191000,UT,BOR,Piute Reservoir,UT,Piute,160300010608.0,5980.0,38.32422,-112.19213,,,,1914-03-01 00:00:00.0,2100-01-01
696:MT:SNTL,696,MT,SNTL,Placer Basin,MT,Sweet Grass,100700020701.0,8830.0,45.41905,-110.08844,-8.0,,PLCM8,1976-10-01 00:00:00.0,2100-01-01
16E02:ID:SNOW,16E02,ID,SNOW,Placer Creek,ID,Washington,170501240302.0,5794.0,44.815,-116.69278,,,PLCI1,1938-04-01 00:00:00.0,2100-01-01
6534:WA:COOP,6534,WA,COOP,Plain,OR,Chelan,170200110308.0,1940.0,47.78333,-120.65,,,PLNW1,1937-04-01 00:00:00.0,2100-01-01
